run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
593,.0140188,-.0166542,-.0063765,-.0022928,-.0031998,-.0203809,-.0012623,.0234234,-.0034376,.0032118,.0028867,.0066151,-.0006324,.0001907,.0002801,.000123,.0001518,.000434,-.0001679,-.0006594,.0000686,.000053,-.000054,-.0001991,.0026293,-.0060777,-.0003538,-.0000578
594,.0218576,-.0197515,-.0057291,-.0002844,-.0070532,-.0448838,-.0011347,.0052796,.0067174,-.0164001,.0105513,.0097675,-.0009148,.0000802,.0002546,.0001866,.0002221,.0007276,-.0000685,-.0003016,-.000089,.0005368,-.0001447,-.000216,.0252093,-.0662727,-.0007403,.0010136
595,.0166426,.0203895,-.0046638,.0031972,-.0056817,-.0045388,-.005774,.0126507,.0011075,-.0037551,.0031712,.0052623,-.000643,-.0007206,.0001959,.0000429,.0002056,.0001315,.0001268,-.0004762,.0000497,.0002333,.0000755,-.0002297,.0048019,.0332057,.0000106,-.0010189
596,.0159886,.0110693,-.0080553,.0023084,-.0063599,-.0114551,.0015321,.0187969,.0008891,.0010575,.002789,.0084002,-.0004912,-.0006212,.0002979,.0001894,.0001887,.0001892,-.0001803,-.0005788,-3.57e-06,.0000498,-.000056,-.0001838,.0067836,.0301772,-.0002444,-.0009554
597,.0041347,.0076123,-.013119,-.0018585,-.0095824,-.0128501,-.0096193,.0213377,-.0047635,-.0056795,.0099315,.0154627,-.0002082,-.0004114,.0004842,.0001162,.0003035,.0001732,.0002884,-.0007068,.0003252,.0002891,-.0003574,-.0004992,-.023018,.0240245,.0008356,-.0010388
598,.0125706,.0068916,-.0063702,-.0026727,-.0038475,-.0160382,-.0044953,.001353,.0041483,.0096457,-.0006335,.0099866,-.0005062,-.0003823,.000228,.0001384,.0002797,.0003114,.0001231,-.0001619,-.0000908,-.0000362,.0000822,-.0003076,.0013723,.0091659,.0001159,-.0004381
599,.0079667,.0010177,-.0072777,-.004724,-.0029515,-.0221985,-.0008769,.0083259,.0007046,.0005103,.0015933,.0072031,-.0003759,-.0003045,.0003797,.0002641,.0001197,.0005049,-.0001068,-.0003743,.0000507,.0001886,-.0000511,-.0002481,-.0008416,-.0098656,.0000163,.0000308
600,.0066895,-.0016369,-.0098837,-.0017308,-.0033782,-.0331628,-.0079422,.005219,-.0002328,-.0069569,.0021142,.0026779,-.0003726,-.0002911,.0004831,.0001704,.0000559,.000572,.000185,-.000286,-.0001645,.0002933,-.0000401,-.0001989,-.0126332,-.0355906,.0001467,.0002595
601,.0060138,.011296,-.0078226,-.0000426,-.0018912,-.0244703,.0002126,.004576,.0025616,-.002951,-.0002154,.0117438,-.0004093,-.0004145,.0003764,.0000367,.000037,.000344,.000026,-.0003361,-.0000373,.0004031,.0000512,-.0003578,-.0011413,.0001519,.000044,-.0003246
602,.0069438,.0222191,-.0101223,-.0130374,-.0024267,.0068163,-.0059084,-.0237533,.0017655,.0174192,.0011297,-.0036836,-.0003637,-.0007093,.0004744,.0003578,2.16e-06,-.0001476,.0002029,.0003144,-.0001114,-.0002045,.0001089,.0000887,-.0086184,.0059803,.0003133,-.0003005
603,.004939,.0260561,-.0107481,.0049532,-.0086341,-.013486,-.0042707,-.0014913,.0012111,-.0033755,.0116923,.0026164,-.000274,-.0008605,.0004522,-.0000862,.0002794,.0003242,4.29e-06,-.0001616,-.0000807,.0002793,-.0003222,-.0001565,-.0058104,.0152729,.0000589,-.0006612
604,.0130352,.0037996,-.0104403,.0086194,.0015989,-.0210304,-.0010385,.0151248,.0038177,-.0104715,-.0017829,.0004083,-.0005549,-.0001887,.0003693,-.0000758,-.0000925,.0003262,-.0000126,-.0005647,-.0001732,.0003259,.0002238,.0000297,.0051902,-.0035499,-.0002402,-.0001474
605,.0132043,-.0022363,-.0102151,-.0056331,-.0071485,-.0287088,.0032877,-.0074709,-.0044279,-.0041842,.0046762,.010945,-.0005368,-.0002142,.0003424,.0002391,.0002892,.0005624,-.0002648,.0000144,.0003314,.0001182,3.83e-06,-.0002501,-.0006234,-.0372883,.0001652,.0004698
606,.0140551,-.0002255,-.0099283,.0048159,-.0040033,-.0167644,.0004742,-.0035661,.0026658,-.0178536,.0069446,.0184082,-.0006234,-.000198,.0003861,.0000114,.0002038,.0002867,-.0002806,.0000134,.0000171,.0005498,-.0003013,-.0005624,.0102081,-.0151856,-.0005983,.0001009
607,.0070337,-.0230439,-.0099649,-.0089901,-.0079913,-.056372,-.0049111,.0008816,-.0011887,-.0382212,.0061396,-.006018,-.0004082,.0001877,.0003744,.0002746,.0002327,.000982,.0000425,-.0001729,.0000967,.0008916,-.0002735,.0000854,-.0108826,-.1317637,.0000645,.0022483
608,.0014484,.0010095,-.0137055,-.007837,-.0030262,.0101458,-.006739,-.0114866,-.0016709,-.0058936,.0058734,-.0000976,-.0002289,-.0003207,.0005989,.0003547,.0000278,-.0002672,.0001659,.0001944,.0000576,.0001402,-.0001518,.0000697,-.0178199,-.0141594,.0004695,.0001711
609,.0193957,-.0212668,-.0121556,.0036384,-.0099501,-.0529533,.0066324,.0185051,-.0023818,-.019224,.0024757,.0028648,-.001017,.0002117,.0003999,.0000581,.0004508,.0009798,-.0004095,-.0005732,.0001879,.0004694,.0000858,-.0001832,.0040162,-.0684358,-.0003021,.0009628
610,.0108976,-.0265534,-.0091528,-.000729,-.0063308,-.0315983,.0010263,.0043399,-.0033089,-.0161953,.0012969,-.003527,-.0006499,.0002605,.0004953,.0002021,.0002803,.000626,-.0002149,-.000245,.0001934,.0006444,.0000363,-.0001507,-.0055717,-.0742631,.0001404,.0013373
611,.0111421,.0473311,-.0129293,-.0067754,-.0129217,.0195166,-.0073678,-.0049144,-.0046621,-.004673,.0070468,.0182469,-.0004185,-.0011918,.0005191,.0002162,.0004363,-.0004371,.0000723,-.0001723,.0003816,.0004582,-.0002231,-.0004509,-.019692,.0687318,.0007677,-.0015777
612,.0074898,.0179463,-.011012,.0001775,-.0114059,-.0266265,-.015165,.0045906,.0021024,.0093807,.0110895,.0131179,-.0002551,-.0005399,.0004303,.0000824,.0002433,.0005057,.0005815,-.0003005,-.0001034,-.0001155,-.0002436,-.0003318,-.0169011,.0185864,.000653,-.0006997
613,.0106545,.0220262,-.0124337,-.0124071,-.008836,.000726,-.0076881,-.0052217,-.0013887,.0035396,.007117,.0082783,-.0006009,-.0007184,.0005149,.0005529,.0004021,-.0000977,.0000465,-.0000528,.0001442,.0000373,-.0001405,-.0000216,-.012575,.0169413,.0003663,-.0003003
614,.0147797,.0016103,-.0131935,-.0062009,-.0067804,-.039335,-.0101839,.0052617,.0006992,-.0052936,.0121712,.0108837,-.0007795,-.0002565,.0005297,.0001049,.0001722,.000652,.0003008,-.0002655,.0000598,.0002012,-.0003072,-.0002413,-.0025078,-.0330738,-.0000242,.000195
615,.0063482,.0104747,-.010698,-.0072538,-.0033636,-.0222369,-.0068948,.0023871,-.0064542,.0060174,.0040586,.0107397,-.0004495,-.0003235,.0004178,.0002924,.0001407,.0004344,.0002343,-.0001774,.0003452,-.0000159,-.0000257,-.0003052,-.0170037,.0001282,.0006628,-.0000951
616,.0078064,.0232439,-.0120863,-.0075854,-.0076304,.0011866,-.0095838,.0016345,.0039701,.0052355,.0105219,.0048995,-.0005077,-.0006677,.0004021,.0002155,.0001673,-.0000703,.0002855,-.0002177,-.0002866,-.0000761,-.0002971,-.000186,-.0070021,.0286145,-.0002365,-.0010024
617,.0097047,-.0138117,-.0146025,-.0025223,-.0105666,-.0479715,-.0094976,.0031098,-.0025546,-.0066515,.0161135,-.0073486,-.0004082,.0000723,.0004519,.0001709,.000252,.0010184,.0002189,-.0002051,.0000872,.0001686,-.000535,.0001056,-.0114031,-.0751958,.0000666,.0013306
618,.0124127,-.0320547,-.0079718,-.0103707,-.0004572,-.0438152,-.0017166,.0049549,.0073551,-.012059,.005249,.002366,-.0003515,.0004076,.0002475,.0003312,-.0000608,.0008802,-.0000722,-.0003001,-.0003475,.0003191,-.0001547,-.0001787,.0148712,-.0909787,-.0007392,.0014595
619,.0080798,-.0080967,-.0124236,-.0097578,-.0083247,.000809,-.0104523,.0003797,.0049558,.0056864,.0119682,.0089195,-.0004263,-.0001506,.0004135,.0003282,.0001259,-.0000892,.0002957,-.0001502,-.0002844,-.0001201,-.0004522,-.0003199,-.0061969,-.0020598,-.0003278,-.0005017
620,.0081765,-.0057381,-.008127,-.0120783,-.0069982,-.0267138,-.0032682,-.0076032,.0007064,-.0052965,.0037968,-.0000986,-.0004421,-.0000457,.0003677,.0003486,.0001666,.0004639,-.0000198,-.0000447,-1.55e-06,.0003503,-.0000889,-.0001121,-.0057136,-.0575286,-.000018,.0009604
621,.0107923,-.0051621,-.007577,.0086051,-.0060537,-.0389691,-.0061947,.0145676,.0054484,-.0109589,.0083225,.0057981,-.0002735,-.0001984,.000349,-.0002185,.0001066,.0006484,.0000713,-.0004052,-.0001536,.0003377,-.0003024,-.0001737,.0047377,-.0261194,-.0002027,-9.75e-06
622,.0051671,-.0107643,-.0088365,-.00116,-.0022493,-.0409225,.0019074,.0091505,-.0018605,-.0146384,.0009415,.016095,-.0002421,-.0001359,.0004322,.000142,.0000897,.0006768,-.0001861,-.0003613,.0001502,.0003576,.0000245,-.0004307,-.0049302,-.0422398,.0002684,.0002485
623,.0174839,.0068786,-.0076392,.0150675,-.0027824,-.0080076,-.0020572,.0233132,-.0046146,-1.09e-06,.0013407,.003878,-.0009513,-.0002892,.0003985,-.0001268,.0001874,.0000965,-1.91e-06,-.0006649,.0003552,.000176,.0001273,-.0001716,.0017312,.0411286,.0001152,-.00098
624,.0057573,.0052831,-.0082026,-.0095758,-.0023474,-.0216763,-.0046372,-.0041762,.0033869,.0011064,.0020164,.002973,-.0002393,-.0003385,.0002548,.0003335,-.0001132,.0003472,.0000738,-.000035,-.0002285,.0001032,-.0000829,-.0001567,-.0040267,-.0260657,-.0003352,.0002537
625,.006298,.0035816,-.0130942,.0122975,-.0010783,-.0493762,.0017217,.0306436,.0033797,-.026618,.0079995,.0020174,-.000244,-.0003109,.0005469,-.0001718,.0000902,.0009715,-.0003345,-.0008473,-.0001242,.0007783,-.0003602,-.0001143,.0052263,-.027454,-.0004258,.0003055
626,.003406,.0016832,-.0043426,-.0019839,.0013724,-.0388497,-.0056862,.0078929,.0005484,-.0091478,.0042969,.0182333,-.0001249,-.0002182,.0001816,.0001334,-.0000722,.0007788,.0001067,-.0004265,-.0001251,.0004667,-.0001879,-.0005527,-.0004051,-.022172,-.0002218,.0001814
627,.0132224,-.0023227,-.0103235,-.0106288,-.001036,-.0073689,.0019746,-.0035173,.0064985,.0082218,.0037104,.0097615,-.0004136,-.0001605,.0004316,.0004357,-.0000236,.000156,-.0001868,.0000667,-.0001768,.0000442,-.0001439,-.000327,.0140463,-.0058545,-.0005131,.000215
628,.0050835,.0159719,-.0128382,-.0132146,-.0082423,-.0138894,-.0060611,-.0046604,.0004712,.0093309,.0070278,.0137673,-.0002533,-.0006025,.0004439,.0003439,.0001607,.0002823,.0000218,.0000126,-.0001827,-.0001299,-.0002302,-.0002703,-.0145591,.0073057,-.0000398,-.0003638
629,.0123749,-.015609,-.0099014,-.0055443,-.0077129,-.0413842,-.0006169,-.0011099,-.0032804,-.0145977,.0080217,.0190874,-.000759,.0000768,.0003673,.0003715,.000287,.0008983,-.0002856,-.0000784,.0000916,.0005683,-.0001898,-.0004569,-.0011152,-.0591579,-.0004883,.0013796
630,.0049634,.0067795,-.0152178,-.0084601,-.0082495,.0147248,-.0104097,.016697,-.0017083,.0131463,.0069995,.006122,-.0002556,-.000286,.0005877,.0002627,.0002428,-.0002884,.0003944,-.0004444,.0001608,-.0001688,-.0001092,-.0001855,-.0236223,.0490095,.0010208,-.0011104
631,.0087907,.029431,-.0133564,-.0002244,-.0060432,-.0117883,-.0031447,-.008059,-.002955,-.0005944,.0015943,-.0006448,-.0005174,-.0008177,.0004823,.000122,.0002169,.0001238,.000099,-.0000165,.0000856,.0000609,.0000876,-.0000582,-.0151144,.0081201,.000454,-.0005857
632,.0119914,.0150549,-.0123253,-.0102323,-.0098503,-.0000483,-.0027131,-.0111418,.0015207,.0153599,.0042737,.0072368,-.0006988,-.0005216,.0005776,.0004008,.0003882,.0000443,-.0000637,.0000935,-.0000902,-.0002948,-.0000688,-.000081,-.0071029,.0162292,.0000444,-.0003589
633,.0095729,-.0014879,-.0075456,-.0103333,-.0064818,-.0041521,-.0038964,.0060163,.0022788,.0126166,.005969,.0054451,-.0003915,-.0001468,.0003521,.0003031,.0001718,.0000582,.0000816,-.0002871,-.0000106,-.0000407,-.0002473,-.0001797,-.0001031,.0081047,-.0000439,-.000293
634,.0072946,-.032193,-.0096667,-.0159851,-.0050914,-.0158569,.0009617,-.011852,-.002953,-.0094828,.0070403,-.0162966,-.0003045,.0006394,.0003922,.0003752,.0002034,.0003125,-.0001476,-.0001011,.0001614,.0003581,-.0002034,.0001093,-.0024145,-.1016664,.0001016,.0016934
635,.0058451,.0023658,-.0114131,-1.50e-06,-.0052078,-.0447322,-.0044977,.0025187,-.0011182,-.0118623,.0112509,.007053,-.0003135,-.0002874,.0004124,.0001185,.0001544,.0009229,-.0000686,-.0001801,.0000385,.0003176,-.0003687,-.0002459,-.0051408,-.0446586,-.0001455,.0006457
636,.0078006,-.0135538,-.0107762,.0015684,-.0080017,-.0177349,-.0060255,.0184669,-.0007741,-.0134526,.0043782,-.0054127,-.000327,1.00e-05,.000444,.0000693,.0002174,.0002454,.0001098,-.0007037,.0000262,.0005731,-.0001101,-.0001096,-.0133987,-.0301187,.0003602,.0000844
637,.0105436,.0232758,-.0116763,.021949,-.0047375,.0170923,-.0052021,.0174745,.0018485,-.0088798,.0060073,-.0025894,-.0004904,-.0007638,.000449,-.0003002,.0000732,-.0004645,.000028,-.0004445,-.0001501,.0002762,-.0000611,-5.33e-06,-.0032165,.0683224,-.0001513,-.0017023
638,.0142702,.0043762,-.0079393,-.009753,-.0050408,-.0228436,-.00022,-.0031148,-.0028028,.0029817,.0027027,.0011817,-.0008315,-.0003338,.0004316,.00022,.000262,.0003889,-.0001706,-.0001163,.000333,.0001029,-.0000902,-.0001399,.00097,-.0271718,-.0000656,.0001218
639,.008663,.0156708,-.0106954,-.0078161,-.002431,.0051276,.0016826,-.0068965,-.0011213,-.0012079,.0053246,.0037176,-.0006507,-.0006765,.0005614,.0003452,.0001852,-.0002146,-.0001824,-.0000165,.0001441,.0002485,-.00011,-.0001754,.0014225,.0085955,-.0000524,-.0004894
640,.0143888,.0182093,-.004019,.0064162,-.0059918,-.0187677,-.0032024,.0061985,-.0016704,-.0122396,.0038151,.0151485,-.0005881,-.0007279,.0001552,.0000452,.0002181,.0004167,-.0000369,-.0002921,.0000775,.0004667,.0000344,-.0003855,.0033203,.0149652,-.0001398,-.0004769
641,.011235,-.0299431,-.006168,-.0003023,-.0032206,-.045786,-.0053377,-.001042,.0014042,-.0229969,.0046803,-.0051918,-.0003105,.0004107,.0003735,.0000838,.000047,.0008278,.0001564,-.0001841,.0000278,.0006356,-.0001032,.0001185,.0025931,-.1052621,.000191,.0018922
642,.0175385,.0083207,-.005811,-.0025018,-.0053304,-.0184289,-.000047,-.0026181,.0003361,.002273,.0033647,.0154497,-.0006394,-.000414,.0001576,.0001467,.0002189,.0003311,-.0000461,-.0000772,.0001002,.0001009,-.0000443,-.0003179,.0100509,.0024948,-.0002531,-.0002305
643,.0102483,.0227496,-.008749,.007722,-.0047303,-.0100852,-.0018863,-.0241532,-.0000536,.0087352,.0044885,.0033563,-.0005011,-.0006991,.0002807,-.0000688,.0002709,.0002079,-.0000941,.0003455,-.0000313,-.0001058,-.0000249,-.0001503,-.0006825,.0083248,-.0000997,-.0004706
644,.0166346,-.0017179,-.0042301,-.0060344,-.004494,-.0133703,-.0072936,-.0029508,-.0039332,-.0176452,-.0004299,.0018697,-.0005584,-.0003731,.0001795,.0002531,.0001905,.0002256,.0001804,-.0000249,.0002985,.0007337,.0001062,-.0000607,-.0037463,-.039849,.0003967,.0007536
645,.0085501,.0034572,-.005933,-.0035763,-.0039717,.0102104,-.0059608,-.0011927,.0011491,.0045827,.0091127,.0018032,-.0002285,-.0002086,.0002536,.000209,.0000995,-.0002437,.0001699,-.0001163,.0000437,.0000942,-.0002908,-.0001085,.0029463,.0152844,.0000474,-.0003739
646,.008016,.0160706,-.0071233,-.0125977,-.0085305,-.0103263,-.0062237,-.006694,.0014211,.0138558,.0077411,.012135,-.0005759,-.0005552,.0002209,.0004973,.000326,.0001707,.0001536,-.0001319,.0001414,.0000669,-.000091,-.0003432,-.0046993,.0124435,.0001751,-.0002954
647,.0085658,.0000148,-.0123131,.0003946,-.0073345,-.0070943,-.0060657,.010583,-.0022519,.0018228,.009605,.0020458,-.0003737,-.0003109,.0005623,.0001026,.0003117,.0000267,-.0001001,-.0004319,.0000761,.0000327,-.0002182,-.0001737,-.0097944,.0077667,.0002581,-.0007546
648,.0143497,.011561,-.009323,-.0002116,-.0068952,-.0209267,-.0046721,.0063078,-.0010187,-.0033205,.003686,.0085928,-.000673,-.0004715,.0003517,.0000945,.0001552,.000415,.0001222,-.0003079,.0000164,.0001609,-.0001139,-.0002735,-.0038732,.0020029,-.0001413,-.0003825
649,.0053102,-.0192436,-.0117769,.0122513,-.0126288,-.0389398,-.0041241,.0171416,-.0006703,-.0112143,.0114642,.0061774,-.000183,.0001393,.0003223,-.0000794,.000349,.000785,-.0000455,-.000536,-.0001197,.0004595,-.0003725,-.0002662,-.0124258,-.0338274,-.0000495,.0005022
650,.0161097,-.009361,-.0018334,-.0114768,-.0008132,-.0326631,-.0003234,-.0104894,.0032028,-.0138865,.0021621,.0038214,-.0006602,-.0000832,.0000518,.0002803,-.000036,.0005973,-.0000876,-1.74e-06,-.0000958,.0005559,-.0000397,-.0002315,.0185047,-.0740553,-.0008675,.0011172
651,.0128271,.0019479,-.0072378,.0005547,-.0092542,-.0264533,-.0063353,.0007293,-.0002859,-.0092172,.0066293,.0076815,-.0007421,-.0002398,.000325,.0000705,.0002837,.0005518,.0001101,-.0001302,.000042,.0003905,-.0000605,-.000293,-.0036568,-.0247571,-.0000419,.0003498
652,.0212758,-.0147332,-.0173072,-.015684,-.0111117,.0090872,.0044911,.0030378,-.0001102,.0221473,.0037013,-.0022635,-.0009826,.000175,.0006477,.0004458,.0003897,-.0002941,-.0004434,-.0002419,-.0000484,-.0003675,-.0001646,7.68e-06,.0009391,.0015916,-.0006015,-.0002751
653,.0071532,-.0107629,-.0068066,.0025206,-.0057162,-.0316887,-.0054793,-.0023877,.0016788,-.0153628,.0093671,.0126952,-.0002511,.0000877,.0002263,.0000331,.0001039,.000609,.0000959,-.0001128,-.0000586,.0005219,-.0003826,-.0003107,.000197,-.0449863,-.0002661,.0008283
654,.0090665,.0048544,-.0111601,.004549,-.0019154,.0223563,-.0036384,-.00569,.0011723,.0006408,.0059879,-.003178,-.0003413,-.0002932,.000516,.0000833,.000051,-.0005755,.0000758,.0000361,.0000197,.0001294,-.0002485,.0000606,-.0004871,.0235325,.0000727,-.0005594
655,.0141441,-.0178002,-.0069974,.0121289,-.010878,-.0513429,-.0065983,.0265392,.0009003,-.0146696,.0018933,-.0022278,-.0007063,.0002201,.0002015,-.0000338,.0003398,.0011711,.0001013,-.0007006,-.0000708,.000529,.0000933,-.0000817,-.007536,-.0473724,-.0000411,.0011041
656,.0076468,.0166195,-.0070098,-.0060616,-.0088854,-.0085046,-.0098335,-.0148661,-.0060689,.0110398,.0121669,.0118796,-.0004578,-.0006247,.0002779,.0003392,.0003249,.0001655,.0003244,.0000772,.0002794,-.0001215,-.000416,-.0003454,-.0119837,.0101065,.0003328,-.0005096
657,.0083481,-.0076508,-.0092071,.0020683,-.0030827,-.0420219,-.0084759,.0167424,-.0024982,-.0128598,.0084694,.0044013,-.0004181,-.0000165,.0004472,.0000868,.0000171,.0008095,.0003137,-.0004834,.0001231,.0003436,-.0001883,-.0001608,-.0064465,-.0393205,.0002948,.0005793
658,.0107706,-.010651,-.0088784,-.0053903,-.0008372,-.0405356,-.0051483,-.0004356,.0031991,-.0092222,.0058185,.0054653,-.0004793,.000032,.0003952,.0002088,-.0000973,.0007756,.0000801,-.0001702,-.0002389,.0003385,-.0001936,-.0001983,.0049244,-.0607695,-.0005338,.0009864
659,.0117504,-.0005965,-.0140781,-.0082225,-.0009338,-.0259214,.0007031,-.0049208,.0002064,.0013882,.0059082,.0084179,-.0005951,-.0003089,.0004936,.0004244,.000057,.0004751,-.0001113,-.0000955,-.0000296,6.32e-06,-.0001257,-.000095,.0035562,-.0298551,-.0003111,.0004065
660,.0126572,.0036246,-.0113378,.0107806,-.0115407,-.0550422,-.002406,.009715,.0029624,-.012819,.0101853,.0038699,-.0006068,-.0002633,.0004109,-.0000478,.000455,.0011006,-.0000713,-.0002749,-.000113,.0003628,-.0002288,-.0001083,.0005204,-.0398712,-.000154,.000769
661,.0118394,-.0280045,-.0077447,.0071691,-.0046478,-.0322171,-.0046457,.0068233,.0047961,-.0016378,.0059525,.007458,-.0004675,.0003823,.0003351,-.000052,.0001585,.0006237,.0000635,-.0003833,-.0002168,.0001874,-.0001241,-.000293,.0055499,-.0404091,-.0002512,.0004651
662,.0042781,-.0107579,-.0099429,-.0022562,-.0081396,-.0216678,-.0053855,.0157154,-.0024768,.007073,.002617,-.010435,-.0003786,.0002144,.0002532,.0001882,.0001879,.0003824,.0002264,-.0004298,-.0000136,-.0001365,-.000032,.0002268,-.0190497,-.0223287,.0002432,.0004455
663,.0050917,.0114815,-.0073793,-.0047256,-.0040989,-.0111888,-.0029324,-.0018787,-.001134,.0139942,.0009166,.0156603,-.0002507,-.0006171,.0003384,.0003716,.000082,.0001318,-.0000105,.0000239,.0000782,-.0000854,-.0001362,-.0005214,-.0095364,.0233429,.0001012,-.0006967
664,.0063584,.0141541,-.0116119,-.0093107,-.0088073,-.0233801,-.0082147,-.0158182,.0018282,-.0042385,.0093082,.0037623,-.0001099,-.0005501,.0003647,.0003941,.0000276,.0005725,.0002425,.0001519,-.0002956,.0003225,-.0001916,-.0001653,-.011139,-.0348311,.0000377,.0007256
665,.0098211,.007922,-.0119958,.0016762,-.0108247,-.0171191,-.0080952,.0018754,-.0032247,-.0130838,.0061994,.0060016,-.0005954,-.0003138,.000404,.0000402,.0003883,.0003005,.0001664,-.0002961,.0001196,.0004685,-6.75e-06,-.000168,-.0181199,-.0127277,.000476,.0000313
666,.0097649,-.0092776,-.0143183,-.0042749,-.0027025,-.0528207,-.0015211,.0051275,-.0081868,-.0175554,.0095408,.008418,-.0005116,.0000363,.0005304,.0002147,.0000491,.0011118,-.0000655,-.0003166,.0003161,.0005766,-.0002992,-.0002919,-.0074231,-.0703831,.0000194,.0013309
667,.0097681,-.0076686,-.0133723,-.0063527,-.0042215,-.017462,-.0073436,-.0096945,.0010457,-.0000393,.0064614,-.0050306,-.0005392,-.0000141,.0004443,.000325,.0000537,.0002527,.0001729,.000059,.0000769,.0000807,-.0001456,.000026,-.0076623,-.0462476,.0000629,.0007293
668,.0103569,.0092866,-.0076155,-.0033235,-.0053442,-.0115754,-.0077869,.0022366,-.0008046,.0067803,.0025769,.0045122,-.0003491,-.000427,.0003175,.0002973,.0002038,.0002477,.000147,-.0001159,.0001458,.0000687,-.0000795,-.000063,-.0086174,.0079168,.0003855,7.84e-06
669,.0232121,-.0033505,-.003418,-.0127506,.0006758,-.009394,.0040241,-.0065079,.0114164,-.0067348,-.0004795,.0040334,-.0009127,-.0001217,.000183,.0003793,.0000646,.000114,-.0002051,.0000692,-.0003471,.0003677,.0001006,-.0000871,.0354309,-.0347045,-.0011168,.0007213
670,.0043606,-.0087086,-.0123811,-.010919,-.0109403,-.0211895,-.0061183,.0069676,.0034611,.0005201,.009912,.0138983,-.0003538,-.0000383,.0004411,.0003863,.000368,.0003249,.0001879,-.0001432,-.0000413,.0000989,-.0002158,-.0002371,-.011706,-.019431,.0003861,.0003915
671,.0103864,.0113738,-.011489,.0112531,-.0015551,-.023728,-.0036931,-.0188395,.0061535,-.0151632,-.0006453,.0041283,-.0005749,-.0005875,.0004949,-.0001081,-8.89e-06,.000403,.0001313,.0003271,-.0002893,.0003369,.0001111,-.0001059,-.0008426,-.0309754,-.0001358,.0002655
672,.0072313,.0217222,-.0094679,.0017558,-.0049688,-.0140967,-.0020976,.0182446,-.001162,.0033791,.0026627,-.01725,-.0004215,-.0006932,.0003863,.0001669,.0001941,.0002084,-6.39e-06,-.000504,.0000594,-.0000118,-.0000154,.0004018,-.0078022,.013755,.0001964,-.0004319
